Threshold,c1 value,c2 value,c3 value
0.05888,-1,7.7177e-06,1
0.058915,-1,7.7712e-06,1
0.05895,-1,7.8251e-06,1
0.058984,-1,7.8793e-06,1
0.059019,-1,7.934e-06,1
0.059054,-1,7.989e-06,1
0.059088,-1,8.0443e-06,1
0.059123,-1,8.1001e-06,1
0.059158,-1,8.1563e-06,1
0.059193,-1,8.2128e-06,1
0.059228,-1,8.2697e-06,1
0.059263,-1,8.3271e-06,1
0.059298,-1,8.3848e-06,1
0.059333,-1,8.4429e-06,1
0.059368,-1,8.5014e-06,1
0.059403,-1,8.5604e-06,1
0.059438,-1,8.6197e-06,1
0.059474,-1,8.6795e-06,1
0.059509,-1,8.7397e-06,1
0.059544,-1,8.8002e-06,1
0.05958,-1,8.8612e-06,1
0.059615,-1,8.9227e-06,1
0.05965,-1,8.9845e-06,1
0.059686,-1,9.0468e-06,1
0.059721,-1,9.1095e-06,1
0.059757,-1,9.1727e-06,1
0.059793,-1,9.2363e-06,1
0.059828,-1,9.3003e-06,1
0.059864,-1,9.3648e-06,1
0.0599,-1,9.4297e-06,1
0.059935,-1,9.4951e-06,1
0.059971,-1,9.5609e-06,1
0.060007,-1,9.6272e-06,1
0.060043,-1,9.6939e-06,1
0.060079,-1,9.7611e-06,1
0.060115,-1,9.8288e-06,1
0.060151,-1,9.8969e-06,1
0.060187,-1,9.9655e-06,1
0.060223,-1,1.0035e-05,1
0.060259,-1,1.0104e-05,1
0.060296,-1,1.0174e-05,1
0.060332,-1,1.0245e-05,1
0.060368,-1,1.0316e-05,1
0.060404,-1,1.0387e-05,1
0.060441,-1,1.0459e-05,1
0.060477,-1,1.0532e-05,1
0.060514,-1,1.0605e-05,1
0.06055,-1,1.0678e-05,1
0.060587,-1,1.0752e-05,1
0.060623,-1,1.0827e-05,1
0.06066,-1,1.0902e-05,1
0.060697,-1,1.0978e-05,1
0.060733,-1,1.1054e-05,1
0.06077,-1,1.113e-05,1
0.060807,-1,1.1207e-05,1
0.060844,-1,1.1285e-05,1
0.060881,-1,1.1363e-05,1
0.060918,-1,1.1442e-05,1
0.060955,-1,1.1521e-05,1
0.060992,-1,1.1601e-05,1
0.061029,-1,1.1682e-05,1
0.061066,-1,1.1763e-05,1
0.061103,-1,1.1844e-05,1
0.061141,-1,1.1926e-05,1
0.061178,-1,1.2009e-05,1
0.061215,-1,1.2092e-05,1
0.061252,-1,1.2176e-05,1
0.06129,-1,1.2261e-05,1
0.061327,-1,1.2346e-05,1
0.061365,-1,1.2431e-05,1
0.061402,-1,1.2517e-05,1
0.06144,-1,1.2604e-05,1
0.061478,-1,1.2691e-05,1
0.061515,-1,1.2779e-05,1
0.061553,-1,1.2868e-05,1
0.061591,-1,1.2957e-05,1
0.061629,-1,1.3047e-05,1
0.061666,-1,1.3137e-05,1
0.061704,-1,1.3229e-05,1
0.061742,-1,1.332e-05,1
0.06178,-1,1.3413e-05,1
0.061818,-1,1.3506e-05,1
0.061857,-1,1.3599e-05,1
0.061895,-1,1.3693e-05,1
0.061933,-1,1.3788e-05,1
0.061971,-1,1.3884e-05,1
0.062009,-1,1.398e-05,1
0.062048,-1,1.4077e-05,1
0.062086,-1,1.4175e-05,1
0.062125,-1,1.4273e-05,1
0.062163,-1,1.4372e-05,1
0.062202,-1,1.4472e-05,1
0.06224,-1,1.4572e-05,1
0.062279,-1,1.4673e-05,1
0.062317,-1,1.4775e-05,1
0.062356,-1,1.4877e-05,1
0.062395,-1,1.498e-05,1
0.062434,-1,1.5084e-05,1
0.062473,-1,1.5189e-05,1
0.062512,-1,1.5294e-05,1
0.062551,-1,1.54e-05,1
0.06259,-1,1.5507e-05,1
0.062629,-1,1.5614e-05,1
0.062668,-1,1.5722e-05,1
0.062707,-1,1.5831e-05,1
0.062746,-1,1.5941e-05,1
0.062785,-1,1.6052e-05,1
0.062825,-1,1.6163e-05,1
0.062864,-1,1.6275e-05,1
0.062903,-1,1.6388e-05,1
0.062943,-1,1.6501e-05,1
0.062982,-1,1.6616e-05,1
0.063022,-1,1.6731e-05,1
0.063062,-1,1.6847e-05,1
0.063101,-1,1.6964e-05,1
0.063141,-1,1.7081e-05,1
0.063181,-1,1.72e-05,1
0.06322,-1,1.7319e-05,1
0.06326,-1,1.7439e-05,1
0.0633,-1,1.756e-05,1
0.06334,-1,1.7682e-05,1
0.06338,-1,1.7804e-05,1
0.06342,-1,1.7928e-05,1
0.06346,-1,1.8052e-05,1
0.0635,-1,1.8177e-05,1
0.063541,-1,1.8303e-05,1
0.063581,-1,1.843e-05,1
0.063621,-1,1.8558e-05,1
0.063662,-1,1.8686e-05,1
0.063702,-1,1.8816e-05,1
0.063742,-1,1.8946e-05,1
0.063783,-1,1.9078e-05,1
0.063823,-1,1.921e-05,1
0.063864,-1,1.9343e-05,1
0.063905,-1,1.9477e-05,1
0.063945,-1,1.9612e-05,1
0.063986,-1,1.9748e-05,1
0.064027,-1,1.9885e-05,1
0.064068,-1,2.0023e-05,1
0.064109,-1,2.0162e-05,1
0.06415,-1,2.0302e-05,1
0.064191,-1,2.0442e-05,1
0.064232,-1,2.0584e-05,1
0.064273,-1,2.0727e-05,1
0.064314,-1,2.087e-05,1
0.064356,-1,2.1015e-05,1
0.064397,-1,2.1161e-05,1
0.064438,-1,2.1308e-05,1
0.06448,-1,2.1455e-05,1
0.064521,-1,2.1604e-05,1
0.064563,-1,2.1754e-05,1
0.064604,-1,2.1905e-05,1
0.064646,-1,2.2056e-05,1
0.064687,-1,2.2209e-05,1
0.064729,-1,2.2363e-05,1
0.064771,-1,2.2518e-05,1
0.064813,-1,2.2674e-05,1
0.064855,-1,2.2832e-05,1
0.064896,-1,2.299e-05,1
0.064938,-1,2.3149e-05,1
0.064981,-1,2.331e-05,1
0.065023,-1,2.3471e-05,1
0.065065,-1,2.3634e-05,1
0.065107,-1,2.3798e-05,1
0.065149,-1,2.3963e-05,1
0.065192,-1,2.4129e-05,1
0.065234,-1,2.4296e-05,1
0.065276,-1,2.4465e-05,1
0.065319,-1,2.4634e-05,1
0.065361,-1,2.4805e-05,1
0.065404,-1,2.4977e-05,1
0.065447,-1,2.515e-05,1
0.065489,-1,2.5324e-05,1
0.065532,-1,2.55e-05,1
0.065575,-1,2.5677e-05,1
0.065618,-1,2.5855e-05,1
0.065661,-1,2.6034e-05,1
0.065704,-1,2.6215e-05,1
0.065747,-1,2.6396e-05,1
0.06579,-1,2.6579e-05,1
0.065833,-1,2.6763e-05,1
0.065876,-1,2.6949e-05,1
0.065919,-1,2.7136e-05,1
0.065963,-1,2.7324e-05,1
0.066006,-1,2.7513e-05,1
0.06605,-1,2.7704e-05,1
0.066093,-1,2.7896e-05,1
0.066137,-1,2.809e-05,1
0.06618,-1,2.8284e-05,1
0.066224,-1,2.848e-05,1
0.066268,-1,2.8678e-05,1
0.066311,-1,2.8877e-05,1
0.066355,-1,2.9077e-05,1
0.066399,-1,2.9278e-05,1
0.066443,-1,2.9481e-05,1
0.066487,-1,2.9686e-05,1
0.066531,-1,2.9891e-05,1
0.066575,-1,3.0099e-05,1
0.066619,-1,3.0307e-05,1
0.066664,-1,3.0517e-05,1
0.066708,-1,3.0729e-05,1
0.066752,-1,3.0942e-05,1
0.066797,-1,3.1157e-05,1
0.066841,-1,3.1373e-05,1
0.066886,-1,3.159e-05,1
0.06693,-1,3.1809e-05,1
0.066975,-1,3.203e-05,1
0.06702,-1,3.2252e-05,1
0.067065,-1,3.2475e-05,1
0.067109,-1,3.27e-05,1
0.067154,-1,3.2927e-05,1
0.067199,-1,3.3155e-05,1
0.067244,-1,3.3385e-05,1
0.067289,-1,3.3617e-05,1
0.067334,-1,3.385e-05,1
0.06738,-1,3.4084e-05,1
0.067425,-1,3.432e-05,1
0.06747,-1,3.4558e-05,1
0.067516,-1,3.4798e-05,1
0.067561,-1,3.5039e-05,1
0.067607,-1,3.5282e-05,1
0.067652,-1,3.5527e-05,1
0.067698,-1,3.5773e-05,1
0.067743,-1,3.6021e-05,1
0.067789,-1,3.6271e-05,1
0.067835,-1,3.6522e-05,1
0.067881,-1,3.6775e-05,1
0.067927,-1,3.703e-05,1
0.067973,-1,3.7287e-05,1
0.068019,-1,3.7545e-05,1
0.068065,-1,3.7806e-05,1
0.068111,-1,3.8068e-05,1
0.068157,-1,3.8332e-05,1
0.068204,-1,3.8597e-05,1
0.06825,-1,3.8865e-05,1
0.068297,-1,3.9134e-05,1
0.068343,-1,3.9406e-05,1
0.06839,-1,3.9679e-05,1
0.068436,-1,3.9954e-05,1
0.068483,-1,4.0231e-05,1
0.06853,-1,4.051e-05,1
0.068576,-1,4.0791e-05,1
0.068623,-1,4.1073e-05,1
0.06867,-1,4.1358e-05,1
0.068717,-1,4.1645e-05,1
0.068764,-1,4.1934e-05,1
0.068812,-1,4.2224e-05,1
0.068859,-1,4.2517e-05,1
0.068906,-1,4.2812e-05,1
0.068953,-1,4.3109e-05,1
0.069001,-1,4.3407e-05,1
0.069048,-1,4.3708e-05,1
0.069096,-1,4.4011e-05,1
0.069143,-1,4.4316e-05,1
0.069191,-1,4.4624e-05,1
0.069239,-1,4.4933e-05,1
0.069286,-1,4.5244e-05,1
0.069334,-1,4.5558e-05,1
0.069382,-1,4.5874e-05,1
0.06943,-1,4.6192e-05,1
0.069478,-1,4.6512e-05,1
0.069526,-1,4.6835e-05,1
0.069575,-1,4.7159e-05,1
0.069623,-1,4.7486e-05,1
0.069671,-1,4.7815e-05,1
0.069719,-1,4.8147e-05,1
0.069768,-1,4.8481e-05,1
0.069816,-1,4.8817e-05,1
0.069865,-1,4.9155e-05,1
0.069914,-1,4.9496e-05,1
0.069962,-1,4.9839e-05,1
0.070011,-1.0001,5.0185e-05,1.0001
0.07006,-1.0001,5.0532e-05,1.0001
0.070109,-1.0001,5.0883e-05,1.0001
0.070158,-1.0001,5.1235e-05,1.0001
0.070207,-1.0001,5.1591e-05,1.0001
0.070256,-1.0001,5.1948e-05,1.0001
0.070305,-1.0001,5.2308e-05,1.0001
0.070355,-1.0001,5.2671e-05,1.0001
0.070404,-1.0001,5.3036e-05,1.0001
0.070453,-1.0001,5.3404e-05,1.0001
0.070503,-1.0001,5.3774e-05,1.0001
0.070552,-1.0001,5.4147e-05,1.0001
0.070602,-1.0001,5.4522e-05,1.0001
0.070652,-1.0001,5.49e-05,1.0001
0.070701,-1.0001,5.5281e-05,1.0001
0.070751,-1.0001,5.5664e-05,1.0001
0.070801,-1.0001,5.605e-05,1.0001
0.070851,-1.0001,5.6438e-05,1.0001
0.070901,-1.0001,5.683e-05,1.0001
0.070951,-1.0001,5.7224e-05,1.0001
0.071001,-1.0001,5.762e-05,1.0001
0.071052,-1.0001,5.802e-05,1.0001
0.071102,-1.0001,5.8422e-05,1.0001
0.071152,-1.0001,5.8827e-05,1.0001
0.071203,-1.0001,5.9235e-05,1.0001
0.071253,-1.0001,5.9645e-05,1.0001
0.071304,-1.0001,6.0059e-05,1.0001
0.071355,-1.0001,6.0475e-05,1.0001
0.071405,-1.0001,6.0895e-05,1.0001
0.071456,-1.0001,6.1317e-05,1.0001
0.071507,-1.0001,6.1742e-05,1.0001
0.071558,-1.0001,6.217e-05,1.0001
0.071609,-1.0001,6.2601e-05,1.0001
0.07166,-1.0001,6.3035e-05,1.0001
0.071711,-1.0001,6.3472e-05,1.0001
0.071763,-1.0001,6.3912e-05,1.0001
0.071814,-1.0001,6.4355e-05,1.0001
0.071865,-1.0001,6.4801e-05,1.0001
0.071917,-1.0001,6.525e-05,1.0001
0.071968,-1.0001,6.5702e-05,1.0001
0.07202,-1.0001,6.6158e-05,1.0001
0.072072,-1.0001,6.6617e-05,1.0001
0.072123,-1.0001,6.7078e-05,1.0001
0.072175,-1.0001,6.7543e-05,1.0001
0.072227,-1.0001,6.8012e-05,1.0001
0.072279,-1.0001,6.8483e-05,1.0001
0.072331,-1.0001,6.8958e-05,1.0001
0.072383,-1.0001,6.9436e-05,1.0001
0.072436,-1.0001,6.9917e-05,1.0001
0.072488,-1.0001,7.0402e-05,1.0001
0.07254,-1.0001,7.089e-05,1.0001
0.072593,-1.0001,7.1381e-05,1.0001
0.072645,-1.0001,7.1876e-05,1.0001
0.072698,-1.0001,7.2375e-05,1.0001
0.07275,-1.0001,7.2876e-05,1.0001
0.072803,-1.0001,7.3381e-05,1.0001
0.072856,-1.0001,7.389e-05,1.0001
0.072909,-1.0001,7.4402e-05,1.0001
0.072962,-1.0001,7.4918e-05,1.0001
0.073015,-1.0001,7.5438e-05,1.0001
0.073068,-1.0001,7.5961e-05,1.0001
0.073121,-1.0001,7.6487e-05,1.0001
0.073174,-1.0001,7.7017e-05,1.0001
0.073228,-1.0001,7.7551e-05,1.0001
0.073281,-1.0001,7.8089e-05,1.0001
0.073335,-1.0001,7.863e-05,1.0001
0.073388,-1.0001,7.9175e-05,1.0001
0.073442,-1.0001,7.9724e-05,1.0001
0.073496,-1.0001,8.0277e-05,1.0001
0.07355,-1.0001,8.0833e-05,1.0001
0.073603,-1.0001,8.1394e-05,1.0001
0.073657,-1.0001,8.1958e-05,1.0001
0.073711,-1.0001,8.2526e-05,1.0001
0.073766,-1.0001,8.3098e-05,1.0001
0.07382,-1.0001,8.3674e-05,1.0001
0.073874,-1.0001,8.4254e-05,1.0001
0.073929,-1.0001,8.4838e-05,1.0001
0.073983,-1.0001,8.5427e-05,1.0001
0.074038,-1.0001,8.6019e-05,1.0001
0.074092,-1.0001,8.6615e-05,1.0001
0.074147,-1.0001,8.7216e-05,1.0001
0.074202,-1.0001,8.782e-05,1.0001
0.074256,-1.0001,8.8429e-05,1.0001
0.074311,-1.0001,8.9042e-05,1.0001
0.074366,-1.0001,8.9659e-05,1.0001
0.074422,-1.0001,9.0281e-05,1.0001
0.074477,-1.0001,9.0907e-05,1.0001
0.074532,-1.0001,9.1537e-05,1.0001
0.074587,-1.0001,9.2171e-05,1.0001
0.074643,-1.0001,9.281e-05,1.0001
0.074698,-1.0001,9.3454e-05,1.0001
0.074754,-1.0001,9.4102e-05,1.0001
0.07481,-1.0001,9.4754e-05,1.0001
0.074865,-1.0001,9.5411e-05,1.0001
0.074921,-1.0001,9.6072e-05,1.0001
0.074977,-1.0001,9.6738e-05,1.0001
0.075033,-1.0001,9.7409e-05,1.0001
0.075089,-1.0001,9.8084e-05,1.0001
0.075145,-1.0001,9.8764e-05,1.0001
0.075202,-1.0001,9.9449e-05,1.0001
0.075258,-1.0001,0.00010014,1.0001
0.075314,-1.0001,0.00010083,1.0001
0.075371,-1.0001,0.00010153,1.0001
0.075427,-1.0001,0.00010224,1.0001
0.075484,-1.0001,0.00010294,1.0001
0.075541,-1.0001,0.00010366,1.0001
0.075598,-1.0001,0.00010438,1.0001
0.075655,-1.0001,0.0001051,1.0001
0.075712,-1.0001,0.00010583,1.0001
0.075769,-1.0001,0.00010656,1.0001
0.075826,-1.0001,0.0001073,1.0001
0.075883,-1.0001,0.00010804,1.0001
0.075941,-1.0001,0.00010879,1.0001
0.075998,-1.0001,0.00010955,1.0001
0.076056,-1.0001,0.00011031,1.0001
0.076113,-1.0001,0.00011107,1.0001
0.076171,-1.0001,0.00011184,1.0001
0.076229,-1.0001,0.00011262,1.0001
0.076287,-1.0001,0.0001134,1.0001
0.076345,-1.0001,0.00011418,1.0001
0.076403,-1.0001,0.00011498,1.0001
0.076461,-1.0001,0.00011577,1.0001
0.076519,-1.0001,0.00011658,1.0001
0.076577,-1.0001,0.00011738,1.0001
0.076636,-1.0001,0.0001182,1.0001
0.076694,-1.0001,0.00011902,1.0001
0.076753,-1.0001,0.00011984,1.0001
0.076812,-1.0001,0.00012067,1.0001
0.07687,-1.0001,0.00012151,1.0001
0.076929,-1.0001,0.00012235,1.0001
0.076988,-1.0001,0.0001232,1.0001
0.077047,-1.0001,0.00012405,1.0001
0.077106,-1.0001,0.00012491,1.0001
0.077165,-1.0001,0.00012578,1.0001
0.077225,-1.0001,0.00012665,1.0001
0.077284,-1.0001,0.00012753,1.0001
0.077344,-1.0001,0.00012841,1.0001
0.077403,-1.0001,0.0001293,1.0001
0.077463,-1.0001,0.0001302,1.0001
0.077523,-1.0001,0.0001311,1.0001
0.077583,-1.0001,0.00013201,1.0001
0.077642,-1.0001,0.00013293,1.0001
0.077702,-1.0001,0.00013385,1.0001
0.077763,-1.0001,0.00013478,1.0001
0.077823,-1.0001,0.00013571,1.0001
0.077883,-1.0001,0.00013665,1.0001
0.077944,-1.0001,0.0001376,1.0001
0.078004,-1.0001,0.00013855,1.0001
0.078065,-1.0001,0.00013951,1.0001
0.078125,-1.0001,0.00014048,1.0001
0.078186,-1.0001,0.00014145,1.0001
0.078247,-1.0001,0.00014243,1.0001
0.078308,-1.0001,0.00014342,1.0001
0.078369,-1.0001,0.00014442,1.0001
0.07843,-1.0001,0.00014542,1.0001
0.078491,-1.0001,0.00014643,1.0001
0.078553,-1.0001,0.00014744,1.0001
0.078614,-1.0001,0.00014846,1.0001
0.078676,-1.0001,0.00014949,1.0001
0.078737,-1.0002,0.00015053,1.0002
0.078799,-1.0002,0.00015157,1.0002
0.078861,-1.0002,0.00015262,1.0002
0.078923,-1.0002,0.00015368,1.0002
0.078985,-1.0002,0.00015475,1.0002
0.079047,-1.0002,0.00015582,1.0002
0.079109,-1.0002,0.0001569,1.0002
0.079172,-1.0002,0.00015799,1.0002
0.079234,-1.0002,0.00015908,1.0002
0.079297,-1.0002,0.00016018,1.0002
0.079359,-1.0002,0.00016129,1.0002
0.079422,-1.0002,0.00016241,1.0002
0.079485,-1.0002,0.00016354,1.0002
0.079548,-1.0002,0.00016467,1.0002
0.079611,-1.0002,0.00016581,1.0002
0.079674,-1.0002,0.00016696,1.0002
0.079737,-1.0002,0.00016812,1.0002
0.0798,-1.0002,0.00016929,1.0002
0.079864,-1.0002,0.00017046,1.0002
0.079927,-1.0002,0.00017164,1.0002
0.079991,-1.0002,0.00017283,1.0002
0.080054,-1.0002,0.00017403,1.0002
0.080118,-1.0002,0.00017524,1.0002
0.080182,-1.0002,0.00017645,1.0002
0.080246,-1.0002,0.00017767,1.0002
0.08031,-1.0002,0.00017891,1.0002
0.080374,-1.0002,0.00018015,1.0002
0.080439,-1.0002,0.0001814,1.0002
0.080503,-1.0002,0.00018265,1.0002
0.080568,-1.0002,0.00018392,1.0002
0.080632,-1.0002,0.00018519,1.0002
0.080697,-1.0002,0.00018648,1.0002
0.080762,-1.0002,0.00018777,1.0002
0.080827,-1.0002,0.00018907,1.0002
0.080892,-1.0002,0.00019038,1.0002
0.080957,-1.0002,0.0001917,1.0002
0.081022,-1.0002,0.00019303,1.0002
0.081087,-1.0002,0.00019437,1.0002
0.081153,-1.0002,0.00019572,1.0002
0.081218,-1.0002,0.00019707,1.0002
0.081284,-1.0002,0.00019844,1.0002
0.08135,-1.0002,0.00019982,1.0002
0.081416,-1.0002,0.0002012,1.0002
0.081482,-1.0002,0.0002026,1.0002
0.081548,-1.0002,0.000204,1.0002
0.081614,-1.0002,0.00020541,1.0002
0.08168,-1.0002,0.00020684,1.0002
0.081747,-1.0002,0.00020827,1.0002
0.081813,-1.0002,0.00020972,1.0002
0.08188,-1.0002,0.00021117,1.0002
0.081947,-1.0002,0.00021263,1.0002
0.082013,-1.0002,0.00021411,1.0002
0.08208,-1.0002,0.00021559,1.0002
0.082147,-1.0002,0.00021709,1.0002
0.082214,-1.0002,0.00021859,1.0002
0.082282,-1.0002,0.00022011,1.0002
0.082349,-1.0002,0.00022163,1.0002
0.082417,-1.0002,0.00022317,1.0002
0.082484,-1.0002,0.00022472,1.0002
0.082552,-1.0002,0.00022627,1.0002
0.08262,-1.0002,0.00022784,1.0002
0.082688,-1.0002,0.00022942,1.0002
0.082756,-1.0002,0.00023101,1.0002
0.082824,-1.0002,0.00023261,1.0002
0.082892,-1.0002,0.00023423,1.0002
0.08296,-1.0002,0.00023585,1.0002
0.083029,-1.0002,0.00023749,1.0002
0.083098,-1.0002,0.00023913,1.0002
0.083166,-1.0002,0.00024079,1.0002
0.083235,-1.0002,0.00024246,1.0002
0.083304,-1.0002,0.00024414,1.0002
0.083373,-1.0002,0.00024583,1.0002
0.083442,-1.0002,0.00024754,1.0002
0.083511,-1.0002,0.00024925,1.0002
0.083581,-1.0003,0.00025098,1.0003
0.08365,-1.0003,0.00025272,1.0003
0.08372,-1.0003,0.00025447,1.0003
0.08379,-1.0003,0.00025624,1.0003
0.083859,-1.0003,0.00025801,1.0003
0.083929,-1.0003,0.0002598,1.0003
0.084,-1.0003,0.0002616,1.0003
0.08407,-1.0003,0.00026342,1.0003
0.08414,-1.0003,0.00026524,1.0003
0.08421,-1.0003,0.00026708,1.0003
0.084281,-1.0003,0.00026893,1.0003
0.084352,-1.0003,0.0002708,1.0003
0.084422,-1.0003,0.00027267,1.0003
0.084493,-1.0003,0.00027456,1.0003
0.084564,-1.0003,0.00027647,1.0003
0.084635,-1.0003,0.00027838,1.0003
0.084707,-1.0003,0.00028031,1.0003
0.084778,-1.0003,0.00028226,1.0003
0.08485,-1.0003,0.00028421,1.0003
0.084921,-1.0003,0.00028618,1.0003
0.084993,-1.0003,0.00028817,1.0003
0.085065,-1.0003,0.00029017,1.0003
0.085137,-1.0003,0.00029218,1.0003
0.085209,-1.0003,0.0002942,1.0003
0.085281,-1.0003,0.00029624,1.0003
0.085353,-1.0003,0.0002983,1.0003
0.085426,-1.0003,0.00030036,1.0003
0.085498,-1.0003,0.00030245,1.0003
0.085571,-1.0003,0.00030454,1.0003
0.085644,-1.0003,0.00030665,1.0003
0.085717,-1.0003,0.00030878,1.0003
0.08579,-1.0003,0.00031092,1.0003
0.085863,-1.0003,0.00031308,1.0003
0.085936,-1.0003,0.00031525,1.0003
0.08601,-1.0003,0.00031743,1.0003
0.086083,-1.0003,0.00031963,1.0003
0.086157,-1.0003,0.00032185,1.0003
0.086231,-1.0003,0.00032408,1.0003
0.086305,-1.0003,0.00032633,1.0003
0.086379,-1.0003,0.00032859,1.0003
0.086453,-1.0003,0.00033087,1.0003
0.086527,-1.0003,0.00033316,1.0003
0.086602,-1.0003,0.00033547,1.0003
0.086676,-1.0003,0.00033779,1.0003
0.086751,-1.0003,0.00034014,1.0003
0.086826,-1.0003,0.00034249,1.0003
0.086901,-1.0003,0.00034487,1.0003
0.086976,-1.0003,0.00034726,1.0003
0.087051,-1.0003,0.00034967,1.0003
0.087126,-1.0004,0.00035209,1.0004
0.087202,-1.0004,0.00035453,1.0004
0.087277,-1.0004,0.00035699,1.0004
0.087353,-1.0004,0.00035946,1.0004
0.087429,-1.0004,0.00036196,1.0004
0.087505,-1.0004,0.00036447,1.0004
0.087581,-1.0004,0.00036699,1.0004
0.087657,-1.0004,0.00036954,1.0004
0.087734,-1.0004,0.0003721,1.0004
0.08781,-1.0004,0.00037468,1.0004
0.087887,-1.0004,0.00037727,1.0004
0.087963,-1.0004,0.00037989,1.0004
0.08804,-1.0004,0.00038252,1.0004
0.088117,-1.0004,0.00038518,1.0004
0.088195,-1.0004,0.00038785,1.0004
0.088272,-1.0004,0.00039053,1.0004
0.088349,-1.0004,0.00039324,1.0004
0.088427,-1.0004,0.00039597,1.0004
0.088504,-1.0004,0.00039871,1.0004
0.088582,-1.0004,0.00040148,1.0004
0.08866,-1.0004,0.00040426,1.0004
0.088738,-1.0004,0.00040706,1.0004
0.088817,-1.0004,0.00040988,1.0004
0.088895,-1.0004,0.00041273,1.0004
0.088974,-1.0004,0.00041559,1.0004
0.089052,-1.0004,0.00041847,1.0004
0.089131,-1.0004,0.00042137,1.0004
0.08921,-1.0004,0.00042429,1.0004
0.089289,-1.0004,0.00042723,1.0004
0.089368,-1.0004,0.00043019,1.0004
0.089447,-1.0004,0.00043318,1.0004
0.089527,-1.0004,0.00043618,1.0004
0.089607,-1.0004,0.0004392,1.0004
0.089686,-1.0004,0.00044225,1.0004
0.089766,-1.0004,0.00044531,1.0004
0.089846,-1.0004,0.0004484,1.0004
0.089926,-1.0005,0.00045151,1.0005
0.090007,-1.0005,0.00045464,1.0005
0.090087,-1.0005,0.00045779,1.0005
0.090168,-1.0005,0.00046096,1.0005
0.090249,-1.0005,0.00046416,1.0005
0.090329,-1.0005,0.00046738,1.0005
0.09041,-1.0005,0.00047062,1.0005
0.090492,-1.0005,0.00047388,1.0005
0.090573,-1.0005,0.00047716,1.0005
0.090654,-1.0005,0.00048047,1.0005
0.090736,-1.0005,0.0004838,1.0005
0.090818,-1.0005,0.00048716,1.0005
0.0909,-1.0005,0.00049053,1.0005
0.090982,-1.0005,0.00049393,1.0005
0.091064,-1.0005,0.00049736,1.0005
0.091146,-1.0005,0.00050081,1.0005
0.091229,-1.0005,0.00050428,1.0005
0.091311,-1.0005,0.00050777,1.0005
0.091394,-1.0005,0.00051129,1.0005
0.091477,-1.0005,0.00051484,1.0005
0.09156,-1.0005,0.00051841,1.0005
0.091643,-1.0005,0.000522,1.0005
0.091727,-1.0005,0.00052562,1.0005
0.09181,-1.0005,0.00052926,1.0005
0.091894,-1.0005,0.00053293,1.0005
0.091978,-1.0005,0.00053663,1.0005
0.092062,-1.0005,0.00054035,1.0005
0.092146,-1.0005,0.00054409,1.0005
0.09223,-1.0005,0.00054787,1.0005
0.092314,-1.0006,0.00055166,1.0006
0.092399,-1.0006,0.00055549,1.0006
0.092484,-1.0006,0.00055934,1.0006
0.092569,-1.0006,0.00056322,1.0006
0.092654,-1.0006,0.00056712,1.0006
0.092739,-1.0006,0.00057105,1.0006
0.092824,-1.0006,0.00057501,1.0006
0.09291,-1.0006,0.000579,1.0006
0.092995,-1.0006,0.00058301,1.0006
0.093081,-1.0006,0.00058705,1.0006
0.093167,-1.0006,0.00059112,1.0006
0.093253,-1.0006,0.00059522,1.0006
0.093339,-1.0006,0.00059935,1.0006
0.093426,-1.0006,0.0006035,1.0006
0.093512,-1.0006,0.00060768,1.0006
0.093599,-1.0006,0.0006119,1.0006
0.093686,-1.0006,0.00061614,1.0006
0.093773,-1.0006,0.00062041,1.0006
0.09386,-1.0006,0.00062471,1.0006
0.093948,-1.0006,0.00062904,1.0006
0.094035,-1.0006,0.0006334,1.0006
0.094123,-1.0006,0.00063779,1.0006
0.094211,-1.0006,0.00064222,1.0006
0.094299,-1.0006,0.00064667,1.0006
0.094387,-1.0007,0.00065115,1.0007
0.094475,-1.0007,0.00065566,1.0007
0.094564,-1.0007,0.00066021,1.0007
0.094653,-1.0007,0.00066479,1.0007
0.094741,-1.0007,0.0006694,1.0007
0.09483,-1.0007,0.00067404,1.0007
0.09492,-1.0007,0.00067871,1.0007
0.095009,-1.0007,0.00068341,1.0007
0.095098,-1.0007,0.00068815,1.0007
0.095188,-1.0007,0.00069292,1.0007
0.095278,-1.0007,0.00069772,1.0007
0.095368,-1.0007,0.00070256,1.0007
0.095458,-1.0007,0.00070743,1.0007
0.095548,-1.0007,0.00071234,1.0007
0.095639,-1.0007,0.00071727,1.0007
0.09573,-1.0007,0.00072225,1.0007
0.09582,-1.0007,0.00072725,1.0007
0.095911,-1.0007,0.0007323,1.0007
0.096002,-1.0007,0.00073737,1.0007
0.096094,-1.0007,0.00074248,1.0007
0.096185,-1.0007,0.00074763,1.0007
0.096277,-1.0008,0.00075281,1.0008
0.096369,-1.0008,0.00075803,1.0008
0.096461,-1.0008,0.00076329,1.0008
0.096553,-1.0008,0.00076858,1.0008
0.096645,-1.0008,0.00077391,1.0008
0.096738,-1.0008,0.00077927,1.0008
0.096831,-1.0008,0.00078467,1.0008
0.096924,-1.0008,0.00079011,1.0008
0.097017,-1.0008,0.00079559,1.0008
0.09711,-1.0008,0.00080111,1.0008
0.097203,-1.0008,0.00080666,1.0008
0.097297,-1.0008,0.00081225,1.0008
0.097391,-1.0008,0.00081788,1.0008
0.097485,-1.0008,0.00082355,1.0008
